seq,host_time,device,point,quality,value,reason
714,2026-09-15 23:34:14.977,EM-01,em01.currentA,Good,164.1,
715,2026-09-15 23:34:14.977,EM-01,em01.activePower,Good,109,
716,2026-09-15 23:34:14.977,EM-01,em01.reactivePower,Good,21,
717,2026-09-15 23:34:14.977,EM-01,em01.powerFactor,Good,0.887,
718,2026-09-15 23:34:14.977,EM-01,em01.frequency,Good,50.08,
719,2026-09-15 23:34:14.977,EM-01,em01.demand,Good,109,
720,2026-09-15 23:34:14.977,EM-01,em01.energyF64,Good,34.8911666666667,
721,2026-09-15 23:34:14.977,EM-01,em01.unbalance,Good,1.578947,
722,2026-09-15 23:34:14.984,ENV-01,env01.roomTemp,Good,24,
723,2026-09-15 23:34:14.984,ENV-01,env01.humidity,Good,56,
724,2026-09-15 23:34:14.984,ENV-01,env01.dewPoint,Good,15.2,
725,2026-09-15 23:34:14.984,ENV-01,env01.noise,Good,75,
726,2026-09-15 23:34:14.984,ENV-01,env01.pm25,Good,28,
727,2026-09-15 23:34:14.984,ENV-01,env01.pressureDiff,Good,12,
728,2026-09-15 23:34:14.984,ENV-01,env01.illuminance,Good,434,
729,2026-09-15 23:34:14.984,ENV-01,env01.tempFluctuation,Good,12.29367,
730,2026-09-15 23:34:14.992,GW-LINE-B,mtc01.actualTemp,Good,99.4,
731,2026-09-15 23:34:14.992,GW-LINE-B,mtc01.outletTemp,Good,99.9,
732,2026-09-15 23:34:14.992,GW-LINE-B,mtc01.tempAvg,Good,994.2664,
733,2026-09-15 23:34:14.999,GW-LINE-B,dry01.dewPoint,Good,-34.8,
734,2026-09-15 23:34:14.999,GW-LINE-B,dry01.heatPower,Good,7,
735,2026-09-15 23:34:14.999,GW-LINE-B,dry01.fanCurrent,Good,1.3,
736,2026-09-15 23:34:15.001,GW-LINE-B,dry01.levelTrend,Good,-3.243746,
737,2026-09-15 23:34:15.007,GW-LINE-B,rob01.cycleTime,Good,2.8,
738,2026-09-15 23:34:15.007,GW-LINE-B,rob01.trajectory,Good,8.075117,
739,2026-09-15 23:34:15.482,IM-01,im01.prodTime,Good,09/15/2026 23:34:15,
740,2026-09-15 23:34:15.970,IM-01,im01.energyTotal,Good,1.37775000000041,
741,2026-09-15 23:34:15.978,EM-01,em01.totalEnergy,Good,3439.99,
742,2026-09-15 23:34:15.978,EM-01,em01.forwardEnergy,Good,3439.99,
743,2026-09-15 23:34:15.978,EM-01,em01.voltageA,Good,379,
744,2026-09-15 23:34:15.978,EM-01,em01.voltageB,Good,381,
745,2026-09-15 23:34:15.978,EM-01,em01.voltageC,Good,377,
746,2026-09-15 23:34:15.978,EM-01,em01.currentA,Good,164.3,
747,2026-09-15 23:34:15.978,EM-01,em01.activePower,Good,131,
748,2026-09-15 23:34:15.978,EM-01,em01.reactivePower,Good,24,
749,2026-09-15 23:34:15.978,EM-01,em01.powerFactor,Good,0.946,
750,2026-09-15 23:34:15.978,EM-01,em01.frequency,Good,49.95,
751,2026-09-15 23:34:15.978,EM-01,em01.demand,Good,131,
752,2026-09-15 23:34:15.978,EM-01,em01.energyF64,Good,34.9248888888889,
753,2026-09-15 23:34:15.978,EM-01,em01.unbalance,Good,1.052632,
754,2026-09-15 23:34:15.984,ENV-01,env01.roomTemp,Good,23.9,
755,2026-09-15 23:34:15.984,ENV-01,env01.humidity,Good,57,
756,2026-09-15 23:34:15.984,ENV-01,env01.dewPoint,Good,15.5,
757,2026-09-15 23:34:15.984,ENV-01,env01.noise,Good,71,
758,2026-09-15 23:34:15.984,ENV-01,env01.pm25,Good,24,
759,2026-09-15 23:34:15.984,ENV-01,env01.pressureDiff,Good,5,
760,2026-09-15 23:34:15.984,ENV-01,env01.illuminance,Good,394,
761,2026-09-15 23:34:15.984,ENV-01,env01.tempFluctuation,Good,12.33799,
762,2026-09-15 23:34:15.992,GW-LINE-B,mtc01.actualTemp,Good,99.5,
763,2026-09-15 23:34:15.992,GW-LINE-B,mtc01.outletTemp,Good,100,
764,2026-09-15 23:34:15.992,GW-LINE-B,mtc01.tempAvg,Good,994.532,
765,2026-09-15 23:34:16.000,GW-LINE-B,dry01.dewPoint,Good,-34.7,
766,2026-09-15 23:34:16.000,GW-LINE-B,dry01.heatPower,Good,8,
767,2026-09-15 23:34:16.000,GW-LINE-B,dry01.fanCurrent,Good,1.7,
768,2026-09-15 23:34:16.002,GW-LINE-B,dry01.levelTrend,Good,-3.276615,
769,2026-09-15 23:34:16.008,GW-LINE-B,rob01.cycleTime,Good,3.1,
770,2026-09-15 23:34:16.008,GW-LINE-B,rob01.posY,Good,4,
771,2026-09-15 23:34:16.008,GW-LINE-B,rob01.trajectory,Good,8.055923,
772,2026-09-15 23:34:16.483,IM-01,im01.prodTime,Good,09/15/2026 23:34:16,
773,2026-09-15 23:34:16.971,IM-01,im01.moldTemp,Good,84.5,
774,2026-09-15 23:34:16.971,IM-01,im01.oilTemp,Good,44.3,
775,2026-09-15 23:34:16.971,IM-01,im01.energyTotal,Good,1.37858333333375,
776,2026-09-15 23:34:16.978,EM-01,em01.totalEnergy,Good,3442.99,
777,2026-09-15 23:34:16.978,EM-01,em01.forwardEnergy,Good,3442.99,
778,2026-09-15 23:34:16.978,EM-01,em01.voltageA,Good,377,
779,2026-09-15 23:34:16.978,EM-01,em01.voltageB,Good,380,
780,2026-09-15 23:34:16.978,EM-01,em01.currentA,Good,134.3,
781,2026-09-15 23:34:16.978,EM-01,em01.activePower,Good,116,
782,2026-09-15 23:34:16.978,EM-01,em01.reactivePower,Good,25,
783,2026-09-15 23:34:16.978,EM-01,em01.powerFactor,Good,0.917,
784,2026-09-15 23:34:16.978,EM-01,em01.frequency,Good,50.09,
785,2026-09-15 23:34:16.978,EM-01,em01.demand,Good,116,
786,2026-09-15 23:34:16.978,EM-01,em01.energyF64,Good,34.9554166666667,
787,2026-09-15 23:34:16.978,EM-01,em01.unbalance,Good,0.7894737,
788,2026-09-15 23:34:16.984,ENV-01,env01.humidity,Good,55,
789,2026-09-15 23:34:16.984,ENV-01,env01.dewPoint,Good,15.1,
790,2026-09-15 23:34:16.984,ENV-01,env01.noise,Good,74,
791,2026-09-15 23:34:16.984,ENV-01,env01.pm25,Good,54,
792,2026-09-15 23:34:16.984,ENV-01,env01.illuminance,Good,316,
793,2026-09-15 23:34:16.984,ENV-01,env01.tempFluctuation,Good,11.9314,
794,2026-09-15 23:34:16.993,GW-LINE-B,mtc01.tempAvg,Good,995.4709,
795,2026-09-15 23:34:17.000,GW-LINE-B,dry01.dewPoint,Good,-34.1,
796,2026-09-15 23:34:17.000,GW-LINE-B,dry01.materialLevel,Good,51,
797,2026-09-15 23:34:17.002,GW-LINE-B,dry01.levelTrend,Good,-3.305256,
798,2026-09-15 23:34:17.009,GW-LINE-B,rob01.cycleTime,Good,2.8,
799,2026-09-15 23:34:17.009,GW-LINE-B,rob01.posY,Good,3,
800,2026-09-15 23:34:17.009,GW-LINE-B,rob01.trajectory,Good,8.183899,
801,2026-09-15 23:34:17.960,GW-LINE-B,mtc01.runSeconds,Good,11109,
802,2026-09-15 23:34:17.960,ENV-01,env01.runSeconds,Good,11109,
803,2026-09-15 23:34:17.960,ENV-01,env01.sampleTime,Good,09/15/2026 23:34:17,
804,2026-09-15 23:34:17.962,GW-LINE-B,mtc01.tempDeviation,Good,-0.5,
805,2026-09-15 23:34:17.962,EM-01,em01.readTime,Good,09/15/2026 23:34:17,
806,2026-09-15 23:34:17.967,GW-LINE-B,dry01.drySeconds,Good,10485,
807,2026-09-15 23:34:17.967,GW-LINE-B,dry01.energyTotal,Good,1.70319444444446,
808,2026-09-15 23:34:17.969,ENV-01,env01.tempDeviation,Good,-0.2,
809,2026-09-15 23:34:17.969,GW-LINE-B,dry01.dewDeviation,Good,0.9,
810,2026-09-15 23:34:17.975,GW-LINE-B,rob01.runSeconds,Good,11109,
811,2026-09-15 23:34:17.977,GW-LINE-B,rob01.energyTotal,Good,1.54613888888886,
812,2026-09-15 23:34:17.979,EM-01,em01.totalEnergy,Good,3446.37,
813,2026-09-15 23:34:17.979,EM-01,em01.forwardEnergy,Good,3446.37,
814,2026-09-15 23:34:17.979,EM-01,em01.voltageA,Good,378,
815,2026-09-15 23:34:17.979,EM-01,em01.voltageC,Good,380,
816,2026-09-15 23:34:17.979,EM-01,em01.currentA,Good,178.2,
817,2026-09-15 23:34:17.979,EM-01,em01.reactivePower,Good,38,
818,2026-09-15 23:34:17.979,EM-01,em01.powerFactor,Good,0.815,
819,2026-09-15 23:34:17.979,EM-01,em01.frequency,Good,50.06,
820,2026-09-15 23:34:17.979,EM-01,em01.alarmCode,Good,2,
821,2026-09-15 23:34:17.979,EM-01,em01.energyF64,Good,34.9896944444444,
822,2026-09-15 23:34:17.979,EM-01,em01.unbalance,Good,0.5263158,
823,2026-09-15 23:34:17.981,EM-01,em01.overDemand,Good,True,
824,2026-09-15 23:34:17.985,ENV-01,env01.roomTemp,Good,23.8,
825,2026-09-15 23:34:17.985,ENV-01,env01.humidity,Good,53,
826,2026-09-15 23:34:17.985,ENV-01,env01.dewPoint,Good,14.5,
827,2026-09-15 23:34:17.985,ENV-01,env01.noise,Good,71,
828,2026-09-15 23:34:17.985,ENV-01,env01.pm25,Good,31,
829,2026-09-15 23:34:17.985,ENV-01,env01.pressureDiff,Good,13,
830,2026-09-15 23:34:17.985,ENV-01,env01.illuminance,Good,394,
831,2026-09-15 23:34:17.985,ENV-01,env01.tempFluctuation,Good,11.2989,
832,2026-09-15 23:34:17.993,GW-LINE-B,mtc01.tempAvg,Good,995.3522,
833,2026-09-15 23:34:18.000,GW-LINE-B,dry01.heatPower,Good,5,
834,2026-09-15 23:34:18.000,GW-LINE-B,dry01.fanCurrent,Good,1.2,
835,2026-09-15 23:34:18.002,GW-LINE-B,dry01.levelTrend,Good,-3.340256,
836,2026-09-15 23:34:18.008,GW-LINE-B,rob01.cycleTime,Good,3.1,
837,2026-09-15 23:34:18.008,GW-LINE-B,rob01.posY,Good,2,
838,2026-09-15 23:34:18.008,GW-LINE-B,rob01.trajectory,Good,7.935605,
840,2026-09-15 23:34:18.484,IM-01,im01.statusWord,Bad,,ss.reason.comm
841,2026-09-15 23:34:18.484,IM-01,im01.alarmCode,Bad,,ss.reason.comm
842,2026-09-15 23:34:18.484,IM-01,im01.totalMolds,Bad,,ss.reason.comm
843,2026-09-15 23:34:18.484,IM-01,im01.goodParts,Bad,,ss.reason.comm
844,2026-09-15 23:34:18.484,IM-01,im01.rejectParts,Bad,,ss.reason.comm
845,2026-09-15 23:34:18.484,IM-01,im01.cycleTime,Bad,,ss.reason.comm
846,2026-09-15 23:34:18.484,IM-01,im01.avgCycleTime,Bad,,ss.reason.comm
847,2026-09-15 23:34:18.484,IM-01,im01.oee,Bad,,ss.reason.comm
848,2026-09-15 23:34:18.484,IM-01,im01.stage,Bad,,ss.reason.comm
849,2026-09-15 23:34:18.484,IM-01,im01.batchNo,Bad,,ss.reason.comm
850,2026-09-15 23:34:18.484,IM-01,im01.prodTime,Bad,,ss.reason.comm
851,2026-09-15 23:34:18.979,EM-01,em01.totalEnergy,Good,3449.5,
852,2026-09-15 23:34:18.979,EM-01,em01.forwardEnergy,Good,3449.5,
853,2026-09-15 23:34:18.979,EM-01,em01.voltageA,Good,383,
854,2026-09-15 23:34:18.979,EM-01,em01.voltageB,Good,384,
855,2026-09-15 23:34:18.979,EM-01,em01.voltageC,Good,376,
856,2026-09-15 23:34:18.979,EM-01,em01.currentA,Good,212.8,
857,2026-09-15 23:34:18.979,EM-01,em01.activePower,Good,114,
858,2026-09-15 23:34:18.979,EM-01,em01.reactivePower,Good,40,
859,2026-09-15 23:34:18.979,EM-01,em01.powerFactor,Good,0.744,
860,2026-09-15 23:34:18.979,EM-01,em01.frequency,Good,50.02,
861,2026-09-15 23:34:18.979,EM-01,em01.demand,Good,114,
862,2026-09-15 23:34:18.979,EM-01,em01.energyF64,Good,35.0215277777778,
863,2026-09-15 23:34:18.979,EM-01,em01.unbalance,Good,2.105263,
864,2026-09-15 23:34:18.986,ENV-01,env01.roomTemp,Good,23.9,
865,2026-09-15 23:34:18.986,ENV-01,env01.dewPoint,Good,14.6,
866,2026-09-15 23:34:18.986,ENV-01,env01.noise,Good,72,
867,2026-09-15 23:34:18.986,ENV-01,env01.pm25,Good,60,
868,2026-09-15 23:34:18.986,ENV-01,env01.pressureDiff,Good,4,
869,2026-09-15 23:34:18.986,ENV-01,env01.illuminance,Good,401,
870,2026-09-15 23:34:18.986,ENV-01,env01.tempFluctuation,Good,11.6783,
871,2026-09-15 23:34:18.993,GW-LINE-B,mtc01.actualTemp,Good,99.6,
872,2026-09-15 23:34:18.993,GW-LINE-B,mtc01.pumpPressure,Good,4,
873,2026-09-15 23:34:18.993,GW-LINE-B,mtc01.pumpFlow,Good,32,
874,2026-09-15 23:34:18.993,GW-LINE-B,mtc01.pumpCurrent,Good,3.9,
875,2026-09-15 23:34:18.993,GW-LINE-B,mtc01.heatPower,Good,8,
876,2026-09-15 23:34:18.993,GW-LINE-B,mtc01.outletTemp,Good,100.1,
877,2026-09-15 23:34:18.993,GW-LINE-B,mtc01.tempAvg,Good,996.0978,
878,2026-09-15 23:34:19.002,GW-LINE-B,dry01.dewPoint,Good,-34.2,
879,2026-09-15 23:34:19.002,GW-LINE-B,dry01.heatPower,Good,3,
880,2026-09-15 23:34:19.002,GW-LINE-B,dry01.fanCurrent,Good,1.1,
881,2026-09-15 23:34:19.004,GW-LINE-B,dry01.levelTrend,Good,-3.369684,
882,2026-09-15 23:34:19.009,GW-LINE-B,rob01.cycleTime,Good,3,
883,2026-09-15 23:34:19.009,GW-LINE-B,rob01.trajectory,Good,8.118806,
884,2026-09-15 23:34:19.980,EM-01,em01.totalEnergy,Good,3452.62,
885,2026-09-15 23:34:19.980,EM-01,em01.forwardEnergy,Good,3452.62,
886,2026-09-15 23:34:19.980,EM-01,em01.voltageA,Good,381,
887,2026-09-15 23:34:19.980,EM-01,em01.voltageB,Good,386,
888,2026-09-15 23:34:19.980,EM-01,em01.voltageC,Good,383,
889,2026-09-15 23:34:19.980,EM-01,em01.currentA,Good,146.9,
890,2026-09-15 23:34:19.980,EM-01,em01.activePower,Good,107,
891,2026-09-15 23:34:19.980,EM-01,em01.powerFactor,Good,0.736,
892,2026-09-15 23:34:19.980,EM-01,em01.frequency,Good,49.95,
893,2026-09-15 23:34:19.980,EM-01,em01.demand,Good,107,
894,2026-09-15 23:34:19.980,EM-01,em01.energyF64,Good,35.0532777777778,
895,2026-09-15 23:34:19.980,EM-01,em01.unbalance,Good,1.315789,
896,2026-09-15 23:34:19.987,ENV-01,env01.roomTemp,Good,24,
897,2026-09-15 23:34:19.987,ENV-01,env01.humidity,Good,52,
898,2026-09-15 23:34:19.987,ENV-01,env01.noise,Good,78,
899,2026-09-15 23:34:19.987,ENV-01,env01.pm25,Good,34,
900,2026-09-15 23:34:19.987,ENV-01,env01.pressureDiff,Good,3,
901,2026-09-15 23:34:19.987,ENV-01,env01.illuminance,Good,476,
902,2026-09-15 23:34:19.987,ENV-01,env01.tempFluctuation,Good,12.67325,
903,2026-09-15 23:34:19.994,GW-LINE-B,mtc01.actualTemp,Good,99.4,
904,2026-09-15 23:34:19.994,GW-LINE-B,mtc01.pumpPressure,Good,2,
905,2026-09-15 23:34:19.994,GW-LINE-B,mtc01.pumpFlow,Good,20,
906,2026-09-15 23:34:19.994,GW-LINE-B,mtc01.heatPower,Good,7,
907,2026-09-15 23:34:19.994,GW-LINE-B,mtc01.outletTemp,Good,99.9,
908,2026-09-15 23:34:19.994,GW-LINE-B,mtc01.tempAvg,Good,993.5356,
909,2026-09-15 23:34:20.003,GW-LINE-B,dry01.dewPoint,Good,-33.8,
910,2026-09-15 23:34:20.003,GW-LINE-B,dry01.materialLevel,Good,50,
911,2026-09-15 23:34:20.003,GW-LINE-B,dry01.heatPower,Good,6,
912,2026-09-15 23:34:20.003,GW-LINE-B,dry01.fanCurrent,Good,2,
913,2026-09-15 23:34:20.004,GW-LINE-B,dry01.levelTrend,Good,-3.401081,
914,2026-09-15 23:34:20.010,GW-LINE-B,rob01.cycleTime,Good,2.9,
915,2026-09-15 23:34:20.010,GW-LINE-B,rob01.trajectory,Good,8.066061,
917,2026-09-15 23:34:20.590,IM-01,im01.statusWord,Good,1,
918,2026-09-15 23:34:20.590,IM-01,im01.alarmCode,Good,0,
919,2026-09-15 23:34:20.590,IM-01,im01.totalMolds,Good,2,
920,2026-09-15 23:34:20.590,IM-01,im01.goodParts,Good,2,
921,2026-09-15 23:34:20.590,IM-01,im01.rejectParts,Good,0,
922,2026-09-15 23:34:20.590,IM-01,im01.cycleTime,Good,40.5,
923,2026-09-15 23:34:20.590,IM-01,im01.avgCycleTime,Good,37.7,
924,2026-09-15 23:34:20.590,IM-01,im01.oee,Good,10,
925,2026-09-15 23:34:20.590,IM-01,im01.stage,Good,0,
926,2026-09-15 23:34:20.590,IM-01,im01.batchNo,Good,2002,
927,2026-09-15 23:34:20.590,IM-01,im01.prodTime,Good,09/15/2026 23:34:20,
928,2026-09-15 23:34:20.594,IM-01,im01.barrel1Temp,Good,192.5,
929,2026-09-15 23:34:20.594,IM-01,im01.moldTemp,Good,84.6,
930,2026-09-15 23:34:20.594,IM-01,im01.oilTemp,Good,44.6,
931,2026-09-15 23:34:20.594,IM-01,im01.energyTotal,Good,1.38158333333375,
932,2026-09-15 23:34:20.598,IM-01,im01.cavitySetTemp,Good,240,
933,2026-09-15 23:34:20.600,IM-01,im01.clampForceDev,Good,-44,
934,2026-09-15 23:34:20.980,EM-01,em01.totalEnergy,Good,3455.77,
935,2026-09-15 23:34:20.980,EM-01,em01.forwardEnergy,Good,3455.77,
936,2026-09-15 23:34:20.980,EM-01,em01.voltageA,Good,382,
937,2026-09-15 23:34:20.980,EM-01,em01.voltageB,Good,382,
938,2026-09-15 23:34:20.980,EM-01,em01.voltageC,Good,375,
939,2026-09-15 23:34:20.980,EM-01,em01.currentA,Good,145.7,
940,2026-09-15 23:34:20.980,EM-01,em01.activePower,Good,121,
941,2026-09-15 23:34:20.980,EM-01,em01.reactivePower,Good,25,
942,2026-09-15 23:34:20.980,EM-01,em01.powerFactor,Good,0.706,
943,2026-09-15 23:34:20.980,EM-01,em01.frequency,Good,49.94,
944,2026-09-15 23:34:20.980,EM-01,em01.demand,Good,121,
945,2026-09-15 23:34:20.980,EM-01,em01.energyF64,Good,35.0852222222222,
946,2026-09-15 23:34:20.980,EM-01,em01.unbalance,Good,1.842105,
947,2026-09-15 23:34:20.988,ENV-01,env01.humidity,Good,54,
948,2026-09-15 23:34:20.988,ENV-01,env01.dewPoint,Good,14.9,
949,2026-09-15 23:34:20.988,ENV-01,env01.noise,Good,75,
950,2026-09-15 23:34:20.988,ENV-01,env01.pm25,Good,58,
951,2026-09-15 23:34:20.988,ENV-01,env01.pressureDiff,Good,10,
952,2026-09-15 23:34:20.988,ENV-01,env01.illuminance,Good,387,
953,2026-09-15 23:34:20.988,ENV-01,env01.tempFluctuation,Good,12.79637,
954,2026-09-15 23:34:20.995,GW-LINE-B,mtc01.actualTemp,Good,99.6,
955,2026-09-15 23:34:20.995,GW-LINE-B,mtc01.pumpPressure,Good,4,
956,2026-09-15 23:34:20.995,GW-LINE-B,mtc01.pumpFlow,Good,37,
957,2026-09-15 23:34:20.995,GW-LINE-B,mtc01.pumpCurrent,Good,5.7,
958,2026-09-15 23:34:20.995,GW-LINE-B,mtc01.heatPower,Good,6,
959,2026-09-15 23:34:20.995,GW-LINE-B,mtc01.outletTemp,Good,100.1,
960,2026-09-15 23:34:20.995,GW-LINE-B,mtc01.tempAvg,Good,996.2892,
961,2026-09-15 23:34:21.003,GW-LINE-B,dry01.dewPoint,Good,-34.5,
962,2026-09-15 23:34:21.003,GW-LINE-B,dry01.fanCurrent,Good,0.9,
963,2026-09-15 23:34:21.005,GW-LINE-B,dry01.levelTrend,Good,-3.43311,
964,2026-09-15 23:34:21.011,GW-LINE-B,rob01.cycleTime,Good,2.8,
965,2026-09-15 23:34:21.011,GW-LINE-B,rob01.trajectory,Good,7.974819,
966,2026-09-15 23:34:21.091,IM-01,im01.prodTime,Good,09/15/2026 23:34:21,
967,2026-09-15 23:34:21.591,IM-01,im01.barrel1Temp,Good,195.6,
968,2026-09-15 23:34:21.591,IM-01,im01.moldTemp,Good,84.5,
969,2026-09-15 23:34:21.591,IM-01,im01.energyTotal,Good,1.38241666666708,
970,2026-09-15 23:34:21.981,EM-01,em01.totalEnergy,Good,3458.94,
971,2026-09-15 23:34:21.981,EM-01,em01.forwardEnergy,Good,3458.94,
972,2026-09-15 23:34:21.981,EM-01,em01.voltageA,Good,380,
973,2026-09-15 23:34:21.981,EM-01,em01.voltageB,Good,386,
974,2026-09-15 23:34:21.981,EM-01,em01.voltageC,Good,377,
975,2026-09-15 23:34:21.981,EM-01,em01.currentA,Good,202.1,
976,2026-09-15 23:34:21.981,EM-01,em01.activePower,Good,112,
977,2026-09-15 23:34:21.981,EM-01,em01.powerFactor,Good,0.733,
978,2026-09-15 23:34:21.981,EM-01,em01.frequency,Good,49.97,
979,2026-09-15 23:34:21.981,EM-01,em01.demand,Good,112,
980,2026-09-15 23:34:21.981,EM-01,em01.energyF64,Good,35.1174444444444,
981,2026-09-15 23:34:21.981,EM-01,em01.unbalance,Good,2.368421,
982,2026-09-15 23:34:21.988,ENV-01,env01.humidity,Good,56,
983,2026-09-15 23:34:21.988,ENV-01,env01.dewPoint,Good,15.3,
984,2026-09-15 23:34:21.988,ENV-01,env01.noise,Good,72,
985,2026-09-15 23:34:21.988,ENV-01,env01.pm25,Good,56,
986,2026-09-15 23:34:21.988,ENV-01,env01.pressureDiff,Good,11,
987,2026-09-15 23:34:21.988,ENV-01,env01.illuminance,Good,348,
988,2026-09-15 23:34:21.988,ENV-01,env01.tempFluctuation,Good,12.35298,
989,2026-09-15 23:34:21.996,GW-LINE-B,mtc01.pumpPressure,Good,5,
990,2026-09-15 23:34:21.996,GW-LINE-B,mtc01.pumpFlow,Good,31,
991,2026-09-15 23:34:21.996,GW-LINE-B,mtc01.pumpCurrent,Good,6,
992,2026-09-15 23:34:21.996,GW-LINE-B,mtc01.heatPower,Good,7,
993,2026-09-15 23:34:21.996,GW-LINE-B,mtc01.tempAvg,Good,996.2151,
994,2026-09-15 23:34:22.004,GW-LINE-B,dry01.dewPoint,Good,-34.9,
995,2026-09-15 23:34:22.004,GW-LINE-B,dry01.heatPower,Good,4,
996,2026-09-15 23:34:22.004,GW-LINE-B,dry01.fanCurrent,Good,1.3,
997,2026-09-15 23:34:22.006,GW-LINE-B,dry01.levelTrend,Good,-3.464285,
998,2026-09-15 23:34:22.012,GW-LINE-B,rob01.cycleTime,Good,3.1,
999,2026-09-15 23:34:22.012,GW-LINE-B,rob01.trajectory,Good,7.866185,
1000,2026-09-15 23:34:22.095,IM-01,im01.prodTime,Good,09/15/2026 23:34:22,
1001,2026-09-15 23:34:22.591,IM-01,im01.barrel1Temp,Good,196.1,
1002,2026-09-15 23:34:22.591,IM-01,im01.moldTemp,Good,84.6,
1003,2026-09-15 23:34:22.591,IM-01,im01.oilTemp,Good,44.4,
1004,2026-09-15 23:34:22.591,IM-01,im01.energyTotal,Good,1.38325000000042,
1005,2026-09-15 23:34:22.960,GW-LINE-B,mtc01.runSeconds,Good,11159,
1006,2026-09-15 23:34:22.960,GW-LINE-B,mtc01.energyTotal,Good,1.65741666666667,
1007,2026-09-15 23:34:22.960,EM-01,em01.readTime,Good,09/15/2026 23:34:22,
1008,2026-09-15 23:34:22.962,GW-LINE-B,mtc01.tempDeviation,Good,-0.6,
1009,2026-09-15 23:34:22.966,ENV-01,env01.runSeconds,Good,11159,
1010,2026-09-15 23:34:22.966,ENV-01,env01.sampleTime,Good,09/15/2026 23:34:22,
1011,2026-09-15 23:34:22.969,GW-LINE-B,dry01.drySeconds,Good,10535,
1012,2026-09-15 23:34:22.969,GW-LINE-B,dry01.energyTotal,Good,1.71075000000001,
1013,2026-09-15 23:34:22.971,GW-LINE-B,dry01.dewDeviation,Good,0,
1014,2026-09-15 23:34:22.971,ENV-01,env01.tempDeviation,Good,0,
1015,2026-09-15 23:34:22.976,GW-LINE-B,rob01.runSeconds,Good,11159,
1016,2026-09-15 23:34:22.978,GW-LINE-B,rob01.energyTotal,Good,1.55319444444442,
1017,2026-09-15 23:34:22.982,EM-01,em01.totalEnergy,Good,3462.03,
1018,2026-09-15 23:34:22.982,EM-01,em01.forwardEnergy,Good,3462.03,
1019,2026-09-15 23:34:22.982,EM-01,em01.voltageA,Good,379,
1020,2026-09-15 23:34:22.982,EM-01,em01.voltageB,Good,385,
1021,2026-09-15 23:34:22.982,EM-01,em01.voltageC,Good,382,
1022,2026-09-15 23:34:22.982,EM-01,em01.currentA,Good,149.9,
1023,2026-09-15 23:34:22.982,EM-01,em01.activePower,Good,118,
1024,2026-09-15 23:34:22.982,EM-01,em01.powerFactor,Good,0.724,
1025,2026-09-15 23:34:22.982,EM-01,em01.frequency,Good,50.07,
1026,2026-09-15 23:34:22.982,EM-01,em01.demand,Good,118,
1027,2026-09-15 23:34:22.982,EM-01,em01.energyF64,Good,35.1487777777778,
1028,2026-09-15 23:34:22.982,EM-01,em01.unbalance,Good,1.578947,
1029,2026-09-15 23:34:22.989,ENV-01,env01.humidity,Good,55,
1030,2026-09-15 23:34:22.989,ENV-01,env01.dewPoint,Good,15.2,
1031,2026-09-15 23:34:22.989,ENV-01,env01.noise,Good,75,
1032,2026-09-15 23:34:22.989,ENV-01,env01.pm25,Good,47,
1033,2026-09-15 23:34:22.989,ENV-01,env01.pressureDiff,Good,4,
1034,2026-09-15 23:34:22.989,ENV-01,env01.illuminance,Good,375,
1035,2026-09-15 23:34:22.989,ENV-01,env01.tempFluctuation,Good,12.24972,
1036,2026-09-15 23:34:22.996,GW-LINE-B,mtc01.actualTemp,Good,99.4,
1037,2026-09-15 23:34:22.996,GW-LINE-B,mtc01.pumpPressure,Good,4,
1038,2026-09-15 23:34:22.996,GW-LINE-B,mtc01.pumpFlow,Good,23,
1039,2026-09-15 23:34:22.996,GW-LINE-B,mtc01.pumpCurrent,Good,5.8,
1040,2026-09-15 23:34:22.996,GW-LINE-B,mtc01.heatPower,Good,3,
1041,2026-09-15 23:34:22.996,GW-LINE-B,mtc01.outletTemp,Good,99.9,
1042,2026-09-15 23:34:22.996,GW-LINE-B,mtc01.tempAvg,Good,994.1483,
1043,2026-09-15 23:34:23.004,GW-LINE-B,dry01.dewPoint,Good,-35,
1044,2026-09-15 23:34:23.004,GW-LINE-B,dry01.fanCurrent,Good,1.1,
1045,2026-09-15 23:34:23.006,GW-LINE-B,dry01.levelTrend,Good,-3.492346,
1046,2026-09-15 23:34:23.012,GW-LINE-B,rob01.cycleTime,Good,2.8,
1047,2026-09-15 23:34:23.012,GW-LINE-B,rob01.trajectory,Good,7.710865,
1048,2026-09-15 23:34:23.096,IM-01,im01.prodTime,Good,09/15/2026 23:34:23,
1049,2026-09-15 23:34:23.591,IM-01,im01.energyTotal,Good,1.38408333333375,
1050,2026-09-15 23:34:23.983,EM-01,em01.totalEnergy,Good,3464.96,
1051,2026-09-15 23:34:23.983,EM-01,em01.forwardEnergy,Good,3464.96,
1052,2026-09-15 23:34:23.983,EM-01,em01.voltageA,Good,383,
1053,2026-09-15 23:34:23.983,EM-01,em01.voltageB,Good,380,
1054,2026-09-15 23:34:23.983,EM-01,em01.voltageC,Good,379,
1055,2026-09-15 23:34:23.983,EM-01,em01.currentA,Good,175.1,
1056,2026-09-15 23:34:23.983,EM-01,em01.activePower,Good,96,
1057,2026-09-15 23:34:23.983,EM-01,em01.reactivePower,Good,38,
1058,2026-09-15 23:34:23.983,EM-01,em01.powerFactor,Good,0.764,
