seq,host_time,device,point,quality,value,reason
346,2026-09-15 23:37:59.909,ENV-01,env01.pressureDiff,Good,9,
347,2026-09-15 23:37:59.909,ENV-01,env01.illuminance,Good,406,
348,2026-09-15 23:37:59.909,ENV-01,env01.tempFluctuation,Good,12.34481,
349,2026-09-15 23:37:59.919,GW-LINE-B,mtc01.actualTemp,Good,99.3,
350,2026-09-15 23:37:59.919,GW-LINE-B,mtc01.pumpPressure,Good,2,
351,2026-09-15 23:37:59.919,GW-LINE-B,mtc01.pumpFlow,Good,26,
352,2026-09-15 23:37:59.919,GW-LINE-B,mtc01.pumpCurrent,Good,4.3,
353,2026-09-15 23:37:59.919,GW-LINE-B,mtc01.heatPower,Good,5,
354,2026-09-15 23:37:59.919,GW-LINE-B,mtc01.outletTemp,Good,99.8,
355,2026-09-15 23:37:59.919,GW-LINE-B,mtc01.tempAvg,Good,993.2009,
356,2026-09-15 23:37:59.927,GW-LINE-B,dry01.dewPoint,Good,-34.4,
357,2026-09-15 23:37:59.927,GW-LINE-B,dry01.heatPower,Good,6,
358,2026-09-15 23:37:59.927,GW-LINE-B,dry01.fanCurrent,Good,1.1,
359,2026-09-15 23:37:59.928,GW-LINE-B,dry01.levelTrend,Good,-3.085565,
360,2026-09-15 23:37:59.934,GW-LINE-B,rob01.cycleTime,Good,3,
361,2026-09-15 23:37:59.934,GW-LINE-B,rob01.trajectory,Good,8.01673,
362,2026-09-15 23:38:00.399,IM-01,im01.prodTime,Good,09/15/2026 23:38:00,
363,2026-09-15 23:38:00.894,IM-01,im01.moldTemp,Good,84.5,
364,2026-09-15 23:38:00.894,IM-01,im01.oilTemp,Good,44.5,
365,2026-09-15 23:38:00.894,IM-01,im01.energyTotal,Good,1.56516666666731,
366,2026-09-15 23:38:00.895,EM-01,em01.totalEnergy,Good,4136.97,
367,2026-09-15 23:38:00.895,EM-01,em01.forwardEnergy,Good,4136.97,
368,2026-09-15 23:38:00.895,EM-01,em01.voltageA,Good,383,
369,2026-09-15 23:38:00.895,EM-01,em01.voltageB,Good,377,
370,2026-09-15 23:38:00.895,EM-01,em01.voltageC,Good,376,
371,2026-09-15 23:38:00.895,EM-01,em01.currentA,Good,197.6,
372,2026-09-15 23:38:00.895,EM-01,em01.activePower,Good,113,
373,2026-09-15 23:38:00.895,EM-01,em01.reactivePower,Good,22,
374,2026-09-15 23:38:00.895,EM-01,em01.powerFactor,Good,0.882,
375,2026-09-15 23:38:00.895,EM-01,em01.frequency,Good,49.99,
376,2026-09-15 23:38:00.895,EM-01,em01.demand,Good,113,
377,2026-09-15 23:38:00.895,EM-01,em01.energyF64,Good,41.9987222222226,
378,2026-09-15 23:38:00.895,EM-01,em01.unbalance,Good,1.842105,
379,2026-09-15 23:38:00.909,ENV-01,env01.roomTemp,Good,24,
380,2026-09-15 23:38:00.909,ENV-01,env01.dewPoint,Good,14.6,
381,2026-09-15 23:38:00.909,ENV-01,env01.noise,Good,73,
382,2026-09-15 23:38:00.909,ENV-01,env01.pm25,Good,45,
383,2026-09-15 23:38:00.909,ENV-01,env01.pressureDiff,Good,6,
384,2026-09-15 23:38:00.909,ENV-01,env01.illuminance,Good,451,
385,2026-09-15 23:38:00.909,ENV-01,env01.tempFluctuation,Good,12.69227,
386,2026-09-15 23:38:00.918,GW-LINE-B,mtc01.actualTemp,Good,99.4,
387,2026-09-15 23:38:00.918,GW-LINE-B,mtc01.pumpPressure,Good,3,
388,2026-09-15 23:38:00.918,GW-LINE-B,mtc01.pumpFlow,Good,20,
389,2026-09-15 23:38:00.918,GW-LINE-B,mtc01.pumpCurrent,Good,6,
390,2026-09-15 23:38:00.918,GW-LINE-B,mtc01.heatPower,Good,6,
391,2026-09-15 23:38:00.918,GW-LINE-B,mtc01.outletTemp,Good,99.9,
392,2026-09-15 23:38:00.918,GW-LINE-B,mtc01.tempAvg,Good,994.0244,
393,2026-09-15 23:38:00.925,GW-LINE-B,dry01.dewPoint,Good,-34.8,
394,2026-09-15 23:38:00.925,GW-LINE-B,dry01.materialLevel,Good,53,
395,2026-09-15 23:38:00.925,GW-LINE-B,dry01.heatPower,Good,5,
396,2026-09-15 23:38:00.927,GW-LINE-B,dry01.levelTrend,Good,-3.122876,
397,2026-09-15 23:38:00.932,GW-LINE-B,rob01.cycleTime,Good,2.9,
398,2026-09-15 23:38:00.932,GW-LINE-B,rob01.trajectory,Good,8.16602,
399,2026-09-15 23:38:01.400,IM-01,im01.prodTime,Good,09/15/2026 23:38:01,
400,2026-09-15 23:38:01.895,IM-01,im01.moldTemp,Good,84.6,
401,2026-09-15 23:38:01.895,IM-01,im01.injectPressure,Good,227,
402,2026-09-15 23:38:01.895,IM-01,im01.energyTotal,Good,1.56600000000064,
403,2026-09-15 23:38:01.896,EM-01,em01.totalEnergy,Good,4140.21,
404,2026-09-15 23:38:01.896,EM-01,em01.forwardEnergy,Good,4140.21,
405,2026-09-15 23:38:01.896,EM-01,em01.voltageA,Good,375,
406,2026-09-15 23:38:01.896,EM-01,em01.voltageC,Good,378,
407,2026-09-15 23:38:01.896,EM-01,em01.currentA,Good,216.4,
408,2026-09-15 23:38:01.896,EM-01,em01.activePower,Good,128,
409,2026-09-15 23:38:01.896,EM-01,em01.reactivePower,Good,31,
410,2026-09-15 23:38:01.896,EM-01,em01.powerFactor,Good,0.925,
411,2026-09-15 23:38:01.896,EM-01,em01.frequency,Good,50.01,
412,2026-09-15 23:38:01.896,EM-01,em01.demand,Good,128,
413,2026-09-15 23:38:01.896,EM-01,em01.energyF64,Good,42.0316111111115,
414,2026-09-15 23:38:01.896,EM-01,em01.unbalance,Good,0.7894737,
415,2026-09-15 23:38:01.909,ENV-01,env01.noise,Good,74,
416,2026-09-15 23:38:01.909,ENV-01,env01.pm25,Good,34,
417,2026-09-15 23:38:01.909,ENV-01,env01.illuminance,Good,325,
418,2026-09-15 23:38:01.909,ENV-01,env01.tempFluctuation,Good,12.15182,
419,2026-09-15 23:38:01.918,GW-LINE-B,mtc01.actualTemp,Good,99.2,
420,2026-09-15 23:38:01.918,GW-LINE-B,mtc01.pumpPressure,Good,2,
421,2026-09-15 23:38:01.918,GW-LINE-B,mtc01.pumpFlow,Good,23,
422,2026-09-15 23:38:01.918,GW-LINE-B,mtc01.pumpCurrent,Good,3.6,
423,2026-09-15 23:38:01.918,GW-LINE-B,mtc01.heatPower,Good,7,
424,2026-09-15 23:38:01.918,GW-LINE-B,mtc01.outletTemp,Good,99.7,
425,2026-09-15 23:38:01.918,GW-LINE-B,mtc01.tempAvg,Good,992.4032,
426,2026-09-15 23:38:01.924,GW-LINE-B,dry01.dewPoint,Good,-34.9,
427,2026-09-15 23:38:01.924,GW-LINE-B,dry01.heatPower,Good,4,
428,2026-09-15 23:38:01.924,GW-LINE-B,dry01.fanCurrent,Good,1.7,
429,2026-09-15 23:38:01.925,GW-LINE-B,dry01.levelTrend,Good,-3.150217,
430,2026-09-15 23:38:01.930,GW-LINE-B,rob01.cycleTime,Good,3.2,
431,2026-09-15 23:38:01.930,GW-LINE-B,rob01.trajectory,Good,8.138393,
432,2026-09-15 23:38:02.400,IM-01,im01.prodTime,Good,09/15/2026 23:38:02,
433,2026-09-15 23:38:02.896,IM-01,im01.injectPressure,Good,259,
434,2026-09-15 23:38:02.896,IM-01,im01.energyTotal,Good,1.56683333333398,
435,2026-09-15 23:38:02.897,EM-01,em01.totalEnergy,Good,4143.19,
436,2026-09-15 23:38:02.897,EM-01,em01.forwardEnergy,Good,4143.19,
437,2026-09-15 23:38:02.897,EM-01,em01.voltageA,Good,378,
438,2026-09-15 23:38:02.897,EM-01,em01.voltageB,Good,384,
439,2026-09-15 23:38:02.897,EM-01,em01.voltageC,Good,375,
440,2026-09-15 23:38:02.897,EM-01,em01.currentA,Good,149.2,
441,2026-09-15 23:38:02.897,EM-01,em01.activePower,Good,96,
442,2026-09-15 23:38:02.897,EM-01,em01.reactivePower,Good,36,
443,2026-09-15 23:38:02.897,EM-01,em01.powerFactor,Good,0.935,
444,2026-09-15 23:38:02.897,EM-01,em01.frequency,Good,50.05,
445,2026-09-15 23:38:02.897,EM-01,em01.demand,Good,96,
446,2026-09-15 23:38:02.897,EM-01,em01.energyF64,Good,42.0619722222226,
447,2026-09-15 23:38:02.897,EM-01,em01.unbalance,Good,2.368421,
448,2026-09-15 23:38:02.910,ENV-01,env01.dewPoint,Good,14.7,
449,2026-09-15 23:38:02.910,ENV-01,env01.noise,Good,75,
450,2026-09-15 23:38:02.910,ENV-01,env01.pm25,Good,47,
451,2026-09-15 23:38:02.910,ENV-01,env01.pressureDiff,Good,13,
452,2026-09-15 23:38:02.910,ENV-01,env01.illuminance,Good,400,
453,2026-09-15 23:38:02.910,ENV-01,env01.tempFluctuation,Good,11.95315,
454,2026-09-15 23:38:02.919,GW-LINE-B,mtc01.actualTemp,Good,99.3,
455,2026-09-15 23:38:02.919,GW-LINE-B,mtc01.pumpPressure,Good,4,
456,2026-09-15 23:38:02.919,GW-LINE-B,mtc01.pumpFlow,Good,18,
457,2026-09-15 23:38:02.919,GW-LINE-B,mtc01.pumpCurrent,Good,6,
458,2026-09-15 23:38:02.919,GW-LINE-B,mtc01.heatPower,Good,8,
459,2026-09-15 23:38:02.919,GW-LINE-B,mtc01.outletTemp,Good,99.8,
460,2026-09-15 23:38:02.919,GW-LINE-B,mtc01.tempAvg,Good,993.3413,
461,2026-09-15 23:38:02.928,GW-LINE-B,dry01.dewPoint,Good,-35.1,
462,2026-09-15 23:38:02.928,GW-LINE-B,dry01.heatPower,Good,5,
463,2026-09-15 23:38:02.928,GW-LINE-B,dry01.fanCurrent,Good,0.8,
464,2026-09-15 23:38:02.930,GW-LINE-B,dry01.levelTrend,Good,-3.178628,
465,2026-09-15 23:38:02.935,GW-LINE-B,rob01.cycleTime,Good,2.8,
466,2026-09-15 23:38:02.935,GW-LINE-B,rob01.trajectory,Good,7.898306,
467,2026-09-15 23:38:03.400,IM-01,im01.prodTime,Good,09/15/2026 23:38:03,
468,2026-09-15 23:38:03.891,IM-01,im01.clampForceDev,Good,-40,
469,2026-09-15 23:38:03.891,EM-01,em01.readTime,Good,09/15/2026 23:38:03,
470,2026-09-15 23:38:03.892,GW-LINE-B,mtc01.runSeconds,Good,13368,
471,2026-09-15 23:38:03.892,GW-LINE-B,mtc01.energyTotal,Good,1.99486111111112,
472,2026-09-15 23:38:03.897,ENV-01,env01.runSeconds,Good,13368,
473,2026-09-15 23:38:03.897,IM-01,im01.moldTemp,Good,84.5,
474,2026-09-15 23:38:03.897,IM-01,im01.oilTemp,Good,44.1,
475,2026-09-15 23:38:03.897,IM-01,im01.injectPressure,Good,258,
476,2026-09-15 23:38:03.897,ENV-01,env01.sampleTime,Good,09/15/2026 23:38:03,
477,2026-09-15 23:38:03.897,IM-01,im01.energyTotal,Good,1.56766666666731,
478,2026-09-15 23:38:03.900,ENV-01,env01.tempDeviation,Good,-0.1,
479,2026-09-15 23:38:03.900,GW-LINE-B,dry01.drySeconds,Good,12744,
480,2026-09-15 23:38:03.900,GW-LINE-B,dry01.energyTotal,Good,2.05083333333336,
481,2026-09-15 23:38:03.902,GW-LINE-B,dry01.dewDeviation,Good,0.2,
482,2026-09-15 23:38:03.904,EM-01,em01.totalEnergy,Good,4146.29,
483,2026-09-15 23:38:03.904,EM-01,em01.forwardEnergy,Good,4146.29,
484,2026-09-15 23:38:03.904,EM-01,em01.voltageA,Good,385,
485,2026-09-15 23:38:03.904,EM-01,em01.voltageB,Good,383,
486,2026-09-15 23:38:03.904,EM-01,em01.voltageC,Good,381,
487,2026-09-15 23:38:03.904,EM-01,em01.currentA,Good,152.9,
488,2026-09-15 23:38:03.904,EM-01,em01.activePower,Good,103,
489,2026-09-15 23:38:03.904,EM-01,em01.powerFactor,Good,0.941,
490,2026-09-15 23:38:03.904,EM-01,em01.frequency,Good,49.95,
491,2026-09-15 23:38:03.904,EM-01,em01.demand,Good,103,
492,2026-09-15 23:38:03.904,EM-01,em01.energyF64,Good,42.0933888888893,
493,2026-09-15 23:38:03.904,EM-01,em01.unbalance,Good,1.052632,
494,2026-09-15 23:38:03.908,GW-LINE-B,rob01.runSeconds,Good,13368,
495,2026-09-15 23:38:03.909,GW-LINE-B,rob01.energyTotal,Good,1.85858333333329,
496,2026-09-15 23:38:03.911,ENV-01,env01.roomTemp,Good,23.9,
497,2026-09-15 23:38:03.911,ENV-01,env01.humidity,Good,52,
498,2026-09-15 23:38:03.911,ENV-01,env01.dewPoint,Good,14.4,
499,2026-09-15 23:38:03.911,ENV-01,env01.noise,Good,76,
500,2026-09-15 23:38:03.911,ENV-01,env01.pm25,Good,32,
501,2026-09-15 23:38:03.911,ENV-01,env01.pressureDiff,Good,10,
502,2026-09-15 23:38:03.911,ENV-01,env01.illuminance,Good,348,
503,2026-09-15 23:38:03.911,ENV-01,env01.tempFluctuation,Good,11.9796,
504,2026-09-15 23:38:03.920,GW-LINE-B,mtc01.actualTemp,Good,99.4,
505,2026-09-15 23:38:03.920,GW-LINE-B,mtc01.pumpFlow,Good,30,
506,2026-09-15 23:38:03.920,GW-LINE-B,mtc01.pumpCurrent,Good,3.2,
507,2026-09-15 23:38:03.920,GW-LINE-B,mtc01.heatPower,Good,3,
508,2026-09-15 23:38:03.920,GW-LINE-B,mtc01.outletTemp,Good,99.9,
509,2026-09-15 23:38:03.920,GW-LINE-B,mtc01.tempAvg,Good,994.3704,
510,2026-09-15 23:38:03.925,GW-LINE-B,dry01.dewPoint,Good,-34.8,
511,2026-09-15 23:38:03.925,GW-LINE-B,dry01.materialLevel,Good,52,
512,2026-09-15 23:38:03.925,GW-LINE-B,dry01.heatPower,Good,7,
513,2026-09-15 23:38:03.925,GW-LINE-B,dry01.fanCurrent,Good,0.9,
514,2026-09-15 23:38:03.927,GW-LINE-B,dry01.levelTrend,Good,-3.207552,
515,2026-09-15 23:38:03.931,GW-LINE-B,rob01.cycleTime,Good,2.7,
516,2026-09-15 23:38:03.931,GW-LINE-B,rob01.trajectory,Good,7.913903,
517,2026-09-15 23:38:04.402,IM-01,im01.prodTime,Good,09/15/2026 23:38:04,
518,2026-09-15 23:38:04.897,IM-01,im01.oilTemp,Good,44.5,
519,2026-09-15 23:38:04.897,IM-01,im01.injectPressure,Good,217,
520,2026-09-15 23:38:04.897,IM-01,im01.energyTotal,Good,1.56850000000064,
521,2026-09-15 23:38:04.898,EM-01,em01.totalEnergy,Good,4149.46,
522,2026-09-15 23:38:04.898,EM-01,em01.forwardEnergy,Good,4149.46,
523,2026-09-15 23:38:04.898,EM-01,em01.voltageB,Good,378,
524,2026-09-15 23:38:04.898,EM-01,em01.voltageC,Good,384,
525,2026-09-15 23:38:04.898,EM-01,em01.currentA,Good,220.3,
526,2026-09-15 23:38:04.898,EM-01,em01.activePower,Good,113,
527,2026-09-15 23:38:04.898,EM-01,em01.reactivePower,Good,25,
528,2026-09-15 23:38:04.898,EM-01,em01.powerFactor,Good,0.911,
529,2026-09-15 23:38:04.898,EM-01,em01.demand,Good,113,
530,2026-09-15 23:38:04.898,EM-01,em01.energyF64,Good,42.1256388888893,
531,2026-09-15 23:38:04.898,EM-01,em01.unbalance,Good,1.842105,
532,2026-09-15 23:38:04.911,ENV-01,env01.noise,Good,78,
533,2026-09-15 23:38:04.911,ENV-01,env01.pm25,Good,24,
534,2026-09-15 23:38:04.911,ENV-01,env01.pressureDiff,Good,9,
535,2026-09-15 23:38:04.911,ENV-01,env01.illuminance,Good,436,
536,2026-09-15 23:38:04.911,ENV-01,env01.tempFluctuation,Good,11.95461,
537,2026-09-15 23:38:04.920,GW-LINE-B,mtc01.pumpPressure,Good,2,
538,2026-09-15 23:38:04.920,GW-LINE-B,mtc01.pumpFlow,Good,20,
539,2026-09-15 23:38:04.920,GW-LINE-B,mtc01.pumpCurrent,Good,5.8,
540,2026-09-15 23:38:04.920,GW-LINE-B,mtc01.heatPower,Good,7,
541,2026-09-15 23:38:04.920,GW-LINE-B,mtc01.tempAvg,Good,993.9081,
542,2026-09-15 23:38:04.927,GW-LINE-B,dry01.dewPoint,Good,-34.7,
543,2026-09-15 23:38:04.929,GW-LINE-B,dry01.levelTrend,Good,-3.238343,
544,2026-09-15 23:38:04.934,GW-LINE-B,rob01.cycleTime,Good,2.9,
545,2026-09-15 23:38:04.934,GW-LINE-B,rob01.trajectory,Good,8.237,
546,2026-09-15 23:38:05.403,IM-01,im01.prodTime,Good,09/15/2026 23:38:05,
547,2026-09-15 23:38:05.897,IM-01,im01.oilTemp,Good,44.8,
548,2026-09-15 23:38:05.897,IM-01,im01.injectPressure,Good,240,
549,2026-09-15 23:38:05.897,IM-01,im01.energyTotal,Good,1.56933333333398,
550,2026-09-15 23:38:05.897,EM-01,em01.totalEnergy,Good,4152.43,
551,2026-09-15 23:38:05.897,EM-01,em01.forwardEnergy,Good,4152.43,
552,2026-09-15 23:38:05.897,EM-01,em01.voltageA,Good,376,
553,2026-09-15 23:38:05.897,EM-01,em01.voltageB,Good,377,
554,2026-09-15 23:38:05.897,EM-01,em01.voltageC,Good,382,
555,2026-09-15 23:38:05.897,EM-01,em01.currentA,Good,172.2,
556,2026-09-15 23:38:05.897,EM-01,em01.activePower,Good,103,
557,2026-09-15 23:38:05.897,EM-01,em01.reactivePower,Good,21,
558,2026-09-15 23:38:05.897,EM-01,em01.powerFactor,Good,0.924,
559,2026-09-15 23:38:05.897,EM-01,em01.frequency,Good,50.06,
560,2026-09-15 23:38:05.897,EM-01,em01.demand,Good,103,
561,2026-09-15 23:38:05.897,EM-01,em01.energyF64,Good,42.1557222222226,
562,2026-09-15 23:38:05.897,EM-01,em01.unbalance,Good,1.578947,
563,2026-09-15 23:38:05.911,ENV-01,env01.roomTemp,Good,24,
564,2026-09-15 23:38:05.911,ENV-01,env01.humidity,Good,53,
565,2026-09-15 23:38:05.911,ENV-01,env01.dewPoint,Good,14.6,
566,2026-09-15 23:38:05.911,ENV-01,env01.noise,Good,76,
567,2026-09-15 23:38:05.911,ENV-01,env01.pm25,Good,49,
568,2026-09-15 23:38:05.911,ENV-01,env01.pressureDiff,Good,-3,
569,2026-09-15 23:38:05.911,ENV-01,env01.illuminance,Good,339,
570,2026-09-15 23:38:05.911,ENV-01,env01.tempFluctuation,Good,12.88984,
571,2026-09-15 23:38:05.921,GW-LINE-B,mtc01.actualTemp,Good,99.6,
572,2026-09-15 23:38:05.921,GW-LINE-B,mtc01.pumpPressure,Good,4,
573,2026-09-15 23:38:05.921,GW-LINE-B,mtc01.pumpFlow,Good,15,
574,2026-09-15 23:38:05.921,GW-LINE-B,mtc01.pumpCurrent,Good,4.6,
575,2026-09-15 23:38:05.921,GW-LINE-B,mtc01.heatPower,Good,3,
576,2026-09-15 23:38:05.921,GW-LINE-B,mtc01.outletTemp,Good,100.1,
577,2026-09-15 23:38:05.921,GW-LINE-B,mtc01.tempAvg,Good,996.1157,
578,2026-09-15 23:38:05.927,GW-LINE-B,dry01.dewPoint,Good,-34.1,
579,2026-09-15 23:38:05.927,GW-LINE-B,dry01.fanCurrent,Good,1.8,
580,2026-09-15 23:38:05.928,GW-LINE-B,dry01.levelTrend,Good,-3.272824,
581,2026-09-15 23:38:05.933,GW-LINE-B,rob01.cycleTime,Good,3.2,
582,2026-09-15 23:38:05.933,GW-LINE-B,rob01.trajectory,Good,8.299044,
583,2026-09-15 23:38:06.403,IM-01,im01.prodTime,Good,09/15/2026 23:38:06,
584,2026-09-15 23:38:06.898,EM-01,em01.totalEnergy,Good,4155.48,
585,2026-09-15 23:38:06.898,IM-01,im01.oilTemp,Good,44.7,
586,2026-09-15 23:38:06.898,EM-01,em01.forwardEnergy,Good,4155.48,
587,2026-09-15 23:38:06.898,EM-01,em01.voltageA,Good,381,
588,2026-09-15 23:38:06.898,EM-01,em01.voltageB,Good,379,
589,2026-09-15 23:38:06.898,IM-01,im01.injectPressure,Good,252,
590,2026-09-15 23:38:06.898,EM-01,em01.voltageC,Good,378,
591,2026-09-15 23:38:06.898,EM-01,em01.currentA,Good,172.3,
592,2026-09-15 23:38:06.898,EM-01,em01.activePower,Good,121,
593,2026-09-15 23:38:06.898,EM-01,em01.reactivePower,Good,35,
594,2026-09-15 23:38:06.898,EM-01,em01.powerFactor,Good,0.866,
595,2026-09-15 23:38:06.898,EM-01,em01.frequency,Good,50.09,
596,2026-09-15 23:38:06.898,IM-01,im01.energyTotal,Good,1.57016666666731,
597,2026-09-15 23:38:06.898,EM-01,em01.demand,Good,121,
598,2026-09-15 23:38:06.898,EM-01,em01.energyF64,Good,42.1866666666671,
599,2026-09-15 23:38:06.898,EM-01,em01.unbalance,Good,0.7894737,
600,2026-09-15 23:38:06.913,ENV-01,env01.humidity,Good,52,
601,2026-09-15 23:38:06.913,ENV-01,env01.dewPoint,Good,14.5,
602,2026-09-15 23:38:06.913,ENV-01,env01.noise,Good,74,
603,2026-09-15 23:38:06.913,ENV-01,env01.pm25,Good,48,
604,2026-09-15 23:38:06.913,ENV-01,env01.pressureDiff,Good,13,
605,2026-09-15 23:38:06.913,ENV-01,env01.illuminance,Good,317,
606,2026-09-15 23:38:06.913,ENV-01,env01.tempFluctuation,Good,11.94596,
607,2026-09-15 23:38:06.922,GW-LINE-B,mtc01.actualTemp,Good,99.7,
608,2026-09-15 23:38:06.922,GW-LINE-B,mtc01.pumpFlow,Good,23,
609,2026-09-15 23:38:06.922,GW-LINE-B,mtc01.heatPower,Good,6,
610,2026-09-15 23:38:06.922,GW-LINE-B,mtc01.outletTemp,Good,100.2,
611,2026-09-15 23:38:06.922,GW-LINE-B,mtc01.tempAvg,Good,996.7075,
612,2026-09-15 23:38:06.927,GW-LINE-B,dry01.dewPoint,Good,-34.2,
613,2026-09-15 23:38:06.927,GW-LINE-B,dry01.materialLevel,Good,51,
614,2026-09-15 23:38:06.927,GW-LINE-B,dry01.heatPower,Good,3,
615,2026-09-15 23:38:06.929,GW-LINE-B,dry01.levelTrend,Good,-3.303461,
616,2026-09-15 23:38:06.933,GW-LINE-B,rob01.cycleTime,Good,2.7,
617,2026-09-15 23:38:06.933,GW-LINE-B,rob01.trajectory,Good,8.246051,
618,2026-09-15 23:38:07.405,IM-01,im01.prodTime,Good,09/15/2026 23:38:07,
619,2026-09-15 23:38:07.899,EM-01,em01.totalEnergy,Good,4158.42,
620,2026-09-15 23:38:07.899,EM-01,em01.forwardEnergy,Good,4158.42,
621,2026-09-15 23:38:07.899,EM-01,em01.voltageA,Good,375,
622,2026-09-15 23:38:07.899,EM-01,em01.voltageB,Good,378,
623,2026-09-15 23:38:07.899,EM-01,em01.voltageC,Good,381,
624,2026-09-15 23:38:07.899,EM-01,em01.currentA,Good,136.3,
625,2026-09-15 23:38:07.899,EM-01,em01.activePower,Good,116,
626,2026-09-15 23:38:07.899,EM-01,em01.reactivePower,Good,33,
627,2026-09-15 23:38:07.899,EM-01,em01.powerFactor,Good,0.934,
628,2026-09-15 23:38:07.899,EM-01,em01.frequency,Good,50.03,
629,2026-09-15 23:38:07.899,EM-01,em01.demand,Good,116,
630,2026-09-15 23:38:07.899,EM-01,em01.energyF64,Good,42.2166944444449,
632,2026-09-15 23:38:07.899,EM-01,em01.unbalance,Good,1.578947,
631,2026-09-15 23:38:07.899,IM-01,im01.oilTemp,Good,44.5,
633,2026-09-15 23:38:07.899,IM-01,im01.injectPressure,Good,200,
634,2026-09-15 23:38:07.899,IM-01,im01.energyTotal,Good,1.57100000000065,
635,2026-09-15 23:38:07.913,ENV-01,env01.roomTemp,Good,23.9,
636,2026-09-15 23:38:07.913,ENV-01,env01.humidity,Good,54,
637,2026-09-15 23:38:07.913,ENV-01,env01.dewPoint,Good,14.7,
638,2026-09-15 23:38:07.913,ENV-01,env01.noise,Good,71,
639,2026-09-15 23:38:07.913,ENV-01,env01.pm25,Good,27,
640,2026-09-15 23:38:07.913,ENV-01,env01.pressureDiff,Good,7,
641,2026-09-15 23:38:07.913,ENV-01,env01.illuminance,Good,400,
642,2026-09-15 23:38:07.913,ENV-01,env01.tempFluctuation,Good,12.15288,
643,2026-09-15 23:38:07.923,GW-LINE-B,mtc01.actualTemp,Good,99.5,
644,2026-09-15 23:38:07.923,GW-LINE-B,mtc01.pumpPressure,Good,3,
645,2026-09-15 23:38:07.923,GW-LINE-B,mtc01.pumpFlow,Good,21,
646,2026-09-15 23:38:07.923,GW-LINE-B,mtc01.pumpCurrent,Good,3.4,
647,2026-09-15 23:38:07.923,GW-LINE-B,mtc01.heatPower,Good,7,
648,2026-09-15 23:38:07.923,GW-LINE-B,mtc01.outletTemp,Good,100,
649,2026-09-15 23:38:07.923,GW-LINE-B,mtc01.tempAvg,Good,995.2605,
650,2026-09-15 23:38:07.930,GW-LINE-B,dry01.heatPower,Good,8,
651,2026-09-15 23:38:07.930,GW-LINE-B,dry01.fanCurrent,Good,1.5,
652,2026-09-15 23:38:07.932,GW-LINE-B,dry01.levelTrend,Good,-3.332583,
653,2026-09-15 23:38:07.938,GW-LINE-B,rob01.trajectory,Good,8.273181,
654,2026-09-15 23:38:08.405,IM-01,im01.prodTime,Good,09/15/2026 23:38:08,
655,2026-09-15 23:38:08.890,EM-01,em01.readTime,Good,09/15/2026 23:38:08,
656,2026-09-15 23:38:08.890,IM-01,im01.clampForceDev,Good,-56,
657,2026-09-15 23:38:08.892,GW-LINE-B,mtc01.runSeconds,Good,13418,
658,2026-09-15 23:38:08.892,GW-LINE-B,mtc01.energyTotal,Good,2.00222222222223,
659,2026-09-15 23:38:08.894,ENV-01,env01.runSeconds,Good,13418,
660,2026-09-15 23:38:08.894,ENV-01,env01.sampleTime,Good,09/15/2026 23:38:08,
661,2026-09-15 23:38:08.897,GW-LINE-B,dry01.drySeconds,Good,12794,
662,2026-09-15 23:38:08.897,GW-LINE-B,dry01.energyTotal,Good,2.05886111111114,
663,2026-09-15 23:38:08.899,GW-LINE-B,dry01.dewDeviation,Good,0,
664,2026-09-15 23:38:08.899,IM-01,im01.moldTemp,Good,84.6,
665,2026-09-15 23:38:08.899,IM-01,im01.oilTemp,Good,44.6,
666,2026-09-15 23:38:08.899,IM-01,im01.injectPressure,Good,222,
667,2026-09-15 23:38:08.899,IM-01,im01.energyTotal,Good,1.57183333333398,
668,2026-09-15 23:38:08.901,EM-01,em01.totalEnergy,Good,4161.57,
669,2026-09-15 23:38:08.901,EM-01,em01.forwardEnergy,Good,4161.57,
670,2026-09-15 23:38:08.901,EM-01,em01.voltageA,Good,385,
671,2026-09-15 23:38:08.901,EM-01,em01.voltageB,Good,380,
672,2026-09-15 23:38:08.901,EM-01,em01.currentA,Good,193.4,
673,2026-09-15 23:38:08.901,EM-01,em01.activePower,Good,121,
674,2026-09-15 23:38:08.901,EM-01,em01.reactivePower,Good,24,
675,2026-09-15 23:38:08.901,EM-01,em01.powerFactor,Good,0.886,
676,2026-09-15 23:38:08.901,EM-01,em01.frequency,Good,50.09,
677,2026-09-15 23:38:08.901,EM-01,em01.demand,Good,121,
678,2026-09-15 23:38:08.901,EM-01,em01.energyF64,Good,42.2485833333337,
679,2026-09-15 23:38:08.901,EM-01,em01.unbalance,Good,1.315789,
680,2026-09-15 23:38:08.904,GW-LINE-B,rob01.runSeconds,Good,13418,
681,2026-09-15 23:38:08.906,GW-LINE-B,rob01.energyTotal,Good,1.86530555555551,
682,2026-09-15 23:38:08.913,ENV-01,env01.dewPoint,Good,14.9,
683,2026-09-15 23:38:08.913,ENV-01,env01.noise,Good,78,
684,2026-09-15 23:38:08.913,ENV-01,env01.pm25,Good,35,
685,2026-09-15 23:38:08.913,ENV-01,env01.pressureDiff,Good,-1,
686,2026-09-15 23:38:08.913,ENV-01,env01.illuminance,Good,394,
687,2026-09-15 23:38:08.913,ENV-01,env01.tempFluctuation,Good,12.50224,
